Open,High,Low,Close
9.45313,9.80469,9.375,9.71211
9.76563,10.1484,9.76563,10.1094
10.1953,10.5078,10.1562,10.3238
10.25,10.3516,9.85938,10.0363
9.85938,10.0078,9.78125,9.93203
10.0234,10.0234,9.90273,9.99141
9.92344,10.2711,9.92344,10.0457
10.0391,10.0703,9.84375,9.94961
9.94531,10,9.85352,9.98281
10.0156,10.2969,9.96875,10.2316
10.0867,10.948,10.0781,10.948
11.3203,11.7144,11.3203,11.7016
11.6406,11.6406,10.875,11.5512
11.2656,11.3273,10.9004,11.1219
11.0156,11.4758,10.8672,11.2828
10.9844,11.3984,10.9844,11.177
11.2969,11.4062,11.0547,11.3148
11.1719,11.2109,11.0879,11.1211
10.2344,10.6086,10.2344,10.4633
10.5078,11.2109,10.4121,10.9164
11.0156,11.3359,10.8363,11.1051
11.0938,11.6309,11.0938,11.4926
11.3672,11.9922,11.3672,11.8394
11.8129,12.3047,11.8129,12.1687
12.3281,12.6875,12.2266,12.459
12.3438,12.734,12.3438,12.5273
12.484,12.8047,12.3516,12.6523
12.3828,12.5383,12.1566,12.484
11.5625,11.8359,11.4141,11.5383
11.6797,12.5781,11.6797,12.2883
12.4844,12.5773,12.1094,12.4363
12.5156,12.5156,12.0312,12.1598
11.7188,12.5,11.1484,12.0898
12.1094,12.1094,11.532,11.6848
11.7106,11.9141,11.4453,11.6059
11.3289,11.7969,11.3289,11.6344
11.6328,11.7188,11.375,11.502
11.5,11.5781,11.1328,11.1934
11.1016,11.1719,10.7188,10.9477
10.868,10.9766,10.4844,10.8633
10.7188,10.8125,10.6641,10.7555
10.5859,10.5859,9.76563,10.0562
10.5781,10.8438,10.3672,10.7945
10.625,10.6797,10.4551,10.5152
10.5082,10.6094,10.1797,10.3992
10.4922,10.6797,10.2383,10.5328
10.3281,10.3906,9.9625,10.1957
10.125,10.2188,10.0312,10.182
10.0863,10.3125,10.0863,10.2312
10.2188,10.2254,10.0867,10.1973
10.1562,10.7812,10.1562,10.6625
10.7031,10.7031,10.2812,10.2879
10.2578,10.3047,10.1094,10.2352
10.3906,10.3906,10.1957,10.327
10.3516,10.3516,10.0859,10.1723
10.0391,10.7578,10.0391,10.6691
10.5711,11.4141,10.5711,11.3555
11.0312,11.7109,10.8988,10.9762
11.0156,11.4844,10.6117,10.7625
10.7113,11.4062,10.6406,11.2656
11.2891,11.2891,10.9609,11.1527
11.0625,11.2422,11.0625,11.1891
10.9375,11.1562,10.7582,10.8254
10.8984,11.1246,10.6875,11.0844
11.0781,11.2344,10.966,11.0102
10.9766,11.1562,10.9609,11.016
10.9766,11.0156,10.5469,10.8156
10.8359,10.8902,10.684,10.7406
10.7422,10.7656,10.2188,10.334
10.3438,10.3594,10.125,10.182
10.0938,10.3438,10.0938,10.2031
10.1484,10.1875,9.18281,9.53672
9.38281,9.53125,8.61055,8.64961
8.74961,9.14063,8.65625,8.95742
9.125,9.125,8.60156,8.79063
9.13281,9.40625,9.01563,9.22734
9.26563,9.30469,9.10313,9.13672
9.15352,9.20273,9.13281,9.1875
9.36719,9.41406,9.21797,9.32578
9.33594,9.43711,8.93008,8.99609
9.0625,9.29688,9.00781,9.21055
9.25,9.35156,9.16445,9.28164
9.30469,9.71094,9.24609,9.6207
9.69531,9.69531,9.3207,9.38203
9.45313,9.80156,9.45313,9.6957
9.72578,9.72656,9.61719,9.66367
9.57031,9.79258,9.57031,9.71094
9.75,10.2656,9.75,10.0512
10.016,10.2344,9.88281,9.94258
10.0391,10.2734,10.0078,10.084
9.96172,10.0273,9.64102,9.66641
9.49727,9.64805,9.10273,9.30977
9.225,9.225,8.98438,9.03008
9.13281,9.21094,8.98438,9.09297
9.35938,9.47578,9.20469,9.33711
9.41406,9.41406,9.04258,9.16875
9.17969,9.25781,9.10156,9.16406
9.11719,9.11719,8.89063,9.03477
8.39844,9.17969,8.39844,9.06484
9.10156,9.29688,9.01602,9.21367
9.09375,9.2793,9.08594,9.10742
9.14063,9.17969,9.02344,9.0707
9.02344,9.02344,8.75781,8.96328
8.84375,8.96484,8.75,8.77148
8.55469,8.67188,8.4375,8.45391
8.46484,8.65469,8.46484,8.62305
8.67188,8.78906,8.63281,8.72109
8.73477,8.75781,8.64844,8.67969
8.75078,8.8125,8.66797,8.67695
8.67969,8.75,8.66016,8.74492
8.77656,8.78125,8.6957,8.72734
8.75,8.78906,8.69531,8.76563
8.69922,8.96719,8.69922,8.83359
8.97656,8.98438,8.75039,8.82813
8.59375,8.78906,8.20313,8.72656
8.7875,8.85156,8.73438,8.83438
9.22656,9.39844,9.15859,9.28945
9.28125,9.36602,9.27344,9.27695
9.33594,9.33594,9.26758,9.28594
9.33594,9.4832,9.30469,9.40781
9.51523,10.3488,9.48047,10.343
10.4672,10.7422,10.3125,10.3562
10.7422,10.7957,10.2508,10.716
10.6875,10.7031,10.5234,10.5879
10.5859,11.1016,10.5859,10.925
11.1641,11.3672,11.0156,11.3254
11.1719,11.1719,10.625,10.7754
10.9531,11.1328,10.8672,11.0981
11.0156,11.1719,10.875,10.9035
10.8981,10.9961,10.8316,10.8648
10.9707,11.4844,10.9609,11.3684
11.2156,11.3281,11.1336,11.2613
11.2969,11.2969,10.9004,10.9648
10.8754,11.0469,10.8594,11.0039
11.1172,11.8895,11.1172,11.7113
11.7578,12.1875,11.6742,12.0844
12.3047,12.8516,12.2656,12.6535
12.6953,12.8516,12.4613,12.5547
12.5008,12.693,12.4301,12.65
12.6871,12.7891,12.6293,12.7656
12.8906,13.0312,12.4062,12.4844
12.7891,13.0078,12.7031,12.7926
12.5156,12.7344,12.5156,12.5719
12.6016,13.4375,12.4609,13.2684
13.4297,14.0059,13.4297,13.568
13.6562,14.6875,13.6562,14.4543
14.5703,15.1953,14.3926,15.1227
14.8516,15.4297,14.7828,15.127
14.8984,15.1719,14.7664,15.1301
15.3125,15.7422,15.1953,15.6758
15.7266,16.601601,15.6797,15.998
16.992201,17.4531,16.4062,17.380899
17.5625,17.5625,16.132799,16.2402
16.0156,16.0156,14.6484,14.725
15.8516,15.8516,15.3906,15.7109
15.8594,17.1875,15.4453,16.3535
16.0938,17.460899,16.0938,17.3367
17.5781,18.101601,17.304701,17.4496
17.4219,17.804701,17.1875,17.393
18.9844,19.054701,17.679701,17.8281
17.601601,17.7656,16.9734,17.177299
17,17.4219,16.2117,16.9144
16.9531,17.101601,16.4844,16.642599
16.757799,16.9133,16.416,16.843399
16.875,16.9531,16.6094,16.6789
16.644501,17.0156,16.5273,16.957001
17.0312,17.6562,17.0312,17.5949
17.6406,17.8906,17.5,17.8137
17.695299,17.851601,17.460899,17.7348
17.851601,18.2031,17.679701,17.976601
17.9688,18.398399,17.9688,18.362101
18.0469,18.085899,17.4219,17.8262
17.7188,17.882799,16.798401,17.137899
16.7969,17.851601,16.7969,17.7812
17.7969,18.1481,17.7344,17.9023
17.992201,18.2969,17.976601,18.139099
18.1406,18.523399,18.1406,18.480499
18.5938,19.7188,18.5938,19.532801
19.6406,19.726601,18.6094,18.786301
18.7812,19.257799,18.75,19.129299
18.632799,19.476601,18.632799,19.1938
19.148399,19.382799,18.867201,19.0277
19.257799,19.919901,19.1406,19.391001
19.382799,19.6094,19.179701,19.2453
19.1406,19.2969,18.1273,19.070299
19.273399,20.3125,19.273399,19.5648
19.492201,19.6094,18.8438,18.9937
19.2969,19.3281,17.695299,18.3395
18.3594,18.5156,17.820299,17.962099
17.867201,17.867201,16.289101,16.429701
16.3281,16.476601,14.7902,15.059
15.4844,16.562099,15.0547,16.562099
16.875,17.070299,15.4375,16.0336
15.8672,17.5312,15.2031,17.240601
17.601601,18.367201,17.5,17.867599
17.5781,17.6562,16.0844,16.174999
15.7812,16.679701,14.6875,15.7437
16.3953,17.315201,16.3953,17.2563
17.460899,17.882,16.5945,16.8043
16.257799,16.320299,15.4531,15.9937
15.2352,15.5312,14.6094,15.2707
15.0391,16.789101,14.8047,16.6805
17.0312,17.9219,16.6406,17.848
17.960899,18.398399,17.188299,17.737101
17.695299,17.695299,17.2656,17.440201
17.3148,18.070299,17.0312,17.821899
17.8906,17.960899,17.1875,17.2523
17.3438,17.4531,16.789101,17.1227
16.9219,17.3039,16.875,17.058201
17.1094,17.7031,16.9531,17.056601
17.1094,18.085899,17.101601,17.930099
18.117201,19.117201,18.054701,18.853901
19.1406,19.952299,19.1406,19.7957
19.8426,20.1059,19.075399,19.5168
19.6875,19.6875,19.157801,19.5121
19.648399,19.8438,19.2969,19.4277
19.179701,19.9219,19.179701,19.584
20.117201,20.273399,19.7656,19.8703
20.195299,20.6875,20.039801,20.592199
20.664101,20.664101,20.195299,20.4172
20.3125,20.312901,19.8055,19.9055
19.8445,20.070299,19.375401,19.4813
19.7031,19.8438,19.4688,19.743401
19.6875,19.6875,19,19.164801
19.0625,19.335899,18.8125,19.2094
19.148399,19.639799,19.1437,19.406601
19.391001,20.9531,19.375,20.5172
20.507799,20.7969,20.2656,20.5184
20.523399,20.5625,20.117599,20.421101
20.625,20.625,20.1406,20.360901
20.164101,20.617201,19.929701,20.404301
20.367201,20.5469,20.125401,20.3207
19.8438,20.382799,19.766001,20.3141
20.414101,20.625,20.1644,20.3731
20.546101,21.772699,20.502701,21.394899
21.445299,21.757799,21.335899,21.485201
21.4352,21.5625,21.289101,21.3715
21.1094,21.171499,20.125,20.3992
20.3906,20.742201,19.9688,20.4051
20.375,20.5,20.078899,20.365999
20.3125,20.3859,19.648399,19.7363
19.726601,19.726601,19.2586,19.4305
19.678499,20.273399,19.5938,19.7934
19.921101,20.4375,19.921101,20.3668
20.3125,20.3125,20.0312,20.1117
20.195299,20.382799,20.039101,20.3137
20.382799,21.0156,20.3438,20.838699
20.8594,21.0469,20.648399,20.720301
20.551201,20.551201,19.9219,20.084801
20,20.117201,19.7047,20.0488
19.695299,19.7031,18.9062,19.0543
19.6094,19.7656,19.2586,19.343
19.4375,19.5688,19.033199,19.237499
19.3813,19.5156,18.845699,19.0734
19.257799,19.375,19.142599,19.3426
19.2344,19.334,18.9965,19.2617
19.375,19.7188,19.0625,19.1777
18.9844,19.128901,18.613701,18.868
18.757799,18.789101,18.0098,18.1117
18.242201,18.4375,17.9844,18.328899
18.242201,18.476601,18.069901,18.2082
18.3594,18.514799,18.125,18.1758
18.164101,18.3426,18.054701,18.129299
18.0469,18.3102,17.898399,18.191401
18.335899,18.4219,18.134001,18.1898
18.2656,18.3438,18.0312,18.100401
18.3594,19.179701,18.3438,19.0606
19.1719,19.3594,19.1113,19.196899
19.142599,19.9062,19.031601,19.6168
19.6875,20.117201,19.6094,19.7754
19.882799,20.1562,19.541,19.7609
19.539101,19.9219,19.304701,19.7379
18.945299,19.1406,18.159,18.159
17.773399,17.882799,16.7227,17.7348
18.007799,19.117201,18.007799,19.0387
19.1313,19.257799,17.773399,18.007799
18.0312,18.351601,17.8125,18.198799
18.507799,18.742201,17.8449,18.034401
17.8906,18.0156,16.9531,17.099199
17.4219,18.429701,17.2656,18.352301
18.460199,18.5938,17.992201,18.246099
18.4688,18.679701,17.891001,18.065201
18.226601,18.226601,17.8144,17.8902
17.960899,17.960899,17.1875,17.6938
17.960899,18.351601,17.8125,18.2363
18.144501,18.6562,18.0324,18.5051
18.742201,19.117201,18.632799,18.796499
18.75,19.210899,18.585899,19.053499
19.335899,19.335899,18.644501,18.6856
18.476601,19.101601,18.476601,19.037901
19.101601,19.292999,18.9844,19.0574
19.2188,19.2379,18.835899,19.1012
19.0312,19.2969,18.945299,19.144501
19.367201,19.367201,18.9531,19.1199
19.082001,19.1008,18.875,18.914801
19.0543,19.100401,18.6094,18.797701
18.789101,19.0047,18.7344,18.985201
18.9844,19.1406,18.852699,18.909401
18.7969,18.882799,18.632799,18.7523
18.679701,18.806601,18.6141,18.708599
18.6719,18.75,18.532,18.6012
